,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,y,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG
EpitopeID504101negative,-0.059702379,0.867342613,0.707521003,0,-0.657404473,1.391066639,-0.214285714,-0.260718149,-0.006566219,-0.859913298,0,0,0,-1.078612716,-1.319652191,-1.07895688,0,0.604019937,-0.318859267,1.406664535,1.191437162,0.029664606,0.725428865,0,0.477052651,-0.773740683,0.296618722,-1.407047125,-1.02917954,1.024507721,0,0,-0.924958446,0,1.051451187,0,0,0,1.188619049,0.992952049,0,-1.885714286,0.164513566,-1.139997376,-1.885714286,-1.02917954,-1.227290758,0,1.045454545,0.618502235,0.617663302,0,0.932128124,0,0,0,0,0,0,-1.227290758,0,0,0,0,0,0,-1.517500941,0,1.253958999,0.082216991,0,0,-1.517500941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.011047914,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,-0.504819107,0,0,-1.212121212,1277.95275,0,0,-0.933021108,0,0,0,0,0,0,0,0,0,0,0,-0.249185942,0,0,0,0.639322146,0.855901354,0,-1.186642971,0,0,0,-0.937713062,0.183132772,1.043478261,0,1.024188183,0,0,0,0,0,0,0.699822696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID241539negative,0.440894393,0.025045576,-0.008375494,-5.32269603,0.634174324,-2.563292519,4.5,0.169961211,-0.335035897,3.931475954,-5.32269603,-5.32269603,-5.32269603,1.708386022,1.414550396,0.351370697,6,-0.659682987,2.008612766,-1.950529762,-2.415580268,0.512073958,-1.175874661,-5.32269603,-1.209238158,2.99935556,-0.751852806,2.306485084,0.60212839,-0.860745148,-5.32269603,-5.32269603,1.402017916,-5.32269603,-1.310026385,0.687214518,-5.32269603,-5.32269603,0.013457206,-2.622709977,-5.32269603,0.628571429,0.356918906,1.867791205,0.628571429,0.60212839,0.829036097,-5.32269603,-1.227272727,-0.884920397,0.083140685,-5.32269603,-0.50922455,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.829036097,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.977041776,-5.32269603,-2.839050458,0.620508955,-5.32269603,-5.32269603,0.977041776,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,1.838191083,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.5,-5.32269603,-5.32269603,0.354639354,-5.32269603,-5.32269603,0.787878788,-5.32269603,-5.32269603,-5.32269603,1.45511258,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,1.468252915,-5.32269603,-5.32269603,-5.32269603,-1.529849314,-2.429433958,-5.32269603,1.569504821,-5.32269603,-5.32269603,-5.32269603,1.050151729,0.621928595,-1.565217391,-5.32269603,-2.333797743,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-1.289666108,-5.32269603,-5.32269603,-5.32269603,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID130587negative,-0.948543373,0.964927446,0.976335684,-6.088119814,-0.870037916,0.103774417,3.857142857,-0.594871771,-0.483024995,3.266330844,-6.088119814,-6.088119814,-6.088119814,0.055981159,-0.276088443,-0.577103916,7,0.804178857,-0.594041785,-0.25991409,0.038580499,-0.064485244,0.923802775,-6.088119814,0.645317473,-0.315629306,0.778636762,-0.103274968,-0.030895984,1.488029466,-6.088119814,-6.088119814,0.058711607,-6.088119814,0.273087071,1.705608823,-6.088119814,-6.088119814,0.776854138,-0.007950404,-6.088119814,-1.139285714,0.231796564,-0.110635542,-1.139285714,-0.030895984,0.816342721,-6.088119814,0.306818182,0.639804053,0.887773054,-6.088119814,0.440681624,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,0.816342721,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,0.170116673,-6.088119814,0.156290838,-0.781033054,-6.088119814,-6.088119814,0.170116673,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-0.000801527,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-0.90625,-6.088119814,-6.088119814,-0.981498192,-6.088119814,-6.088119814,-1.041666667,-6.088119814,-6.088119814,-6.088119814,0.112220203,-6.088119814,-6.088119814,-6.088119814,460.5542459,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-0.861514651,-6.088119814,-6.088119814,-6.088119814,0.435895546,-0.017953971,-6.088119814,-0.184712139,-6.088119814,-6.088119814,-6.088119814,0.118676539,-0.103922211,-0.097826087,-6.088119814,0.047142276,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,-6.088119814,0.572315012,-6.088119814,-6.088119814,-6.088119814,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID10987negative,-0.796451845,0.920711233,1.123062084,-1,-0.688305161,0.899897615,-0.428571429,-0.694656311,-0.567632524,-0.77926182,-1,-1,-1,-0.406145216,-0.733275578,-0.348178865,1,-0.428486293,-0.149250639,0.504119742,0.735334305,-0.402349136,1.017398954,-1,-0.963390786,-0.826719321,0.079831715,-0.752399481,-0.662547202,-0.098484205,-1,-1,-0.500201611,-1,0.581794195,0,-1,-1,1.018431836,0.888586592,-1,-2.2,-0.189378784,-0.61212992,-2.2,-0.662547202,-0.449821499,-1,0.409090909,-0.310560092,0.612369675,-1,0.751288628,-1,-1,-1,-1,-1,-1,-0.449821499,-1,-1,-1,-1,-1,-1,-0.263455024,-1,1.155025021,-0.28054618,-1,-1,-0.263455024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.686276134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.525,-1,-1,-0.279383423,-1,-1,-0.939393939,-1,-1,-1,-0.183748531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.197695894,-1,-1,-1,0.465668611,0.270571206,-1,-0.692354906,-1,-1,-1,0.044708612,0.787439802,0,-1,0.800732969,-1,-1,-1,-1,-1,-1,1.056935513,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID952101negative,1.300715746,-0.406488946,-1.346946518,0,1.307979764,-0.297596202,-0.714285714,0.91732713,0.653513308,-0.195524464,0,0,0,-0.175878628,0.120174528,2.241675459,0,-0.257557699,0.916064225,0.869265146,0.511330603,-0.56309848,-1.330049502,0,-1.228158548,0.238992619,-0.968116335,0.573065283,0.10092688,-0.318458705,0,0,-0.258163394,0,-0.492084433,0,0,0,-0.718312384,0.270512114,0,0.314285714,-0.176924858,0.332986395,0.314285714,0.10092688,1.024196747,0,-0.318181818,-1.194500123,-1.085928695,0,-0.536367937,0,0,0,0,0,0,1.024196747,0,0,0,0,638.9763749,0,0.426044411,0,-0.298194827,-0.199734662,0,0,0.426044411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069728826,0,0,0,1916.929125,0,0,0,0,0,0,0,0,0.25,0,0,1.485297216,0,0,0,0,0,0,-0.439142615,0,0,0,0,0,0,0,0,0,0,0,0.347905935,0,0,0,-0.830016724,-0.610850868,0,0.204081088,0,0,0,-0.280052922,-3.976150023,-0.260869565,0,-0.521244319,0,0,0,0,0,0,-0.073600605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID122842negative,0.244509789,0.335323684,0.300290182,-8.242640687,-0.295394514,-0.206488528,3.857142857,-0.115942722,-0.33548009,4.715410483,-8.242640687,-8.242640687,-8.242640687,0.186610142,0.412313439,0.000733406,10,-1.037051083,-0.043006682,-0.43942454,-0.227879084,-0.727105351,0.331916615,-8.242640687,-0.732285429,0.079501532,-0.948535179,0.20823947,1.192584964,0.99934835,-8.242640687,-8.242640687,0.102375334,-8.242640687,-0.414317456,1.350726308,-8.242640687,-8.242640687,0.394991673,0.08610511,-8.242640687,-0.562406015,-0.372524123,0.912762305,-0.562406015,1.192584964,0.437128124,-8.242640687,-0.366028708,-0.270587673,0.321171193,-8.242640687,0.362006124,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,0.437128124,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,0.811441475,-8.242640687,-0.123595781,0.078788394,-8.242640687,-8.242640687,0.811441475,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,0.42125887,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,0.5,-8.242640687,-8.242640687,0.309217403,-8.242640687,-8.242640687,-0.207336523,-8.242640687,-8.242640687,-8.242640687,0.226147946,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,-8.242640687,1.031709179,-8.242640687,-8.242640687,-8.242640687,0.652086713,-1.002250453,-8.242640687,0.357220734,-8.242640687,-8.242640687,-8.242640687,0.199932234,-0.746132304,-0.535469108,-8.242640687,-0.120549691,-8.242640687,-8.242640687,-8.242640687,-8.242640687,630.7337342,-8.242640687,0.81857375,-8.242640687,-8.242640687,-8.242640687,0,0,0,0,0,0,0,0,0,1,0,0
EpitopeID598859negative,-0.588418606,0.865355739,1.212997175,-1,-0.818999333,1.042143551,-0.142857143,-0.39535003,-0.852792203,-0.648912177,-1,-1,-1,0.033797048,-0.368855632,-1.066205487,1,-0.139493866,-0.380007048,0.496546858,0.498744704,-0.460142719,0.79382379,-1,-0.000519232,-0.609328111,-0.131757653,-1.183527886,-1.218674906,1.789035274,-1,-1,0.022837056,-1,0.688654354,0,-1,-1,0.809562176,0.727150664,-1,-2.2,-0.012574723,-0.283245568,-2.2,-1.218674906,-0.836969457,-1,0.818181818,-0.004489473,1.270274342,-1,0.846227911,-1,-1,-1,-1,-1,-1,-0.836969457,-1,-1,-1,-1,-1,-1,-0.892736169,-1,1.091184047,-0.943576266,-1,-1,-0.892736169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.235030751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.75,-1,-1,-0.500615588,-1,-1,-1.212121212,-1,-1,-1,-0.155400181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.041283864,-1,-1,-1,0.968762655,0.056198684,-1,-0.289900067,-1,-1,-1,0.033634369,-0.172225238,0.391304348,-1,0.684885616,-1,-1,-1,-1,-1,-1,1.043121736,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911675negative,0.517340205,-0.854734217,0.580844728,0,-0.191708825,0.704907643,-0.357142857,-0.194535096,0.600227715,-0.157224466,0,0,0,-0.508094508,-0.712212232,-0.320032304,0,-0.343103261,-1.372864667,0.679127503,0.085743808,0.071864179,0.476174185,0,0.156936128,-0.698866986,0.177757849,-0.548421963,-0.231376588,-0.146649667,0,0,-0.481489983,0,0.022427441,0,0,0,-0.570071433,0.436222339,0,0.314285714,-0.168350645,-0.390019009,0.314285714,-0.231376588,-0.118207061,0,0.136363636,-0.682006609,-0.611119791,0,0.159134109,0,0,0,0,0,0,-0.118207061,0,0,0,0,0,0,-0.409484381,0,0.38733532,0.916046652,0,0,-0.409484381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393283739,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0.636639115,0,0,0.606060606,0,0,0,-0.889817121,0,0,0,0,0,0,0,0,0,0,0,-0.001859091,0,0,0,-0.182480677,0.962082886,1916.929125,-0.758827258,0,0,0,-0.905745553,0.804489821,0.608695652,0,0.690413873,0,0,0,0,0,0,0.303773407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID244246negative,0.517225257,0.081280744,-0.458770655,-18.48528137,0.291785519,-1.007039175,18.57142857,0.247506878,1.120768972,18.39866571,-18.48528137,-18.48528137,-18.48528137,0.632419638,0.978526261,0.302144958,28,-0.519756564,1.350099296,-0.75979605,-1.067169547,0.382621402,-0.75706566,-18.48528137,-0.303126548,1.528294767,-0.690151445,0.995460441,2.395468589,-0.122056949,-18.48528137,-18.48528137,0.455959041,-18.48528137,-0.326998502,0.53643883,-18.48528137,-18.48528137,-0.371292582,-0.895101956,-18.48528137,0.399227799,0.323211148,0.667023684,0.399227799,2.395468589,1.812772709,-18.48528137,-0.232186732,-0.459105607,-0.45161364,-18.48528137,0.06478913,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,1.812772709,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,1.911930749,-18.48528137,-1.269996339,0.110711471,-18.48528137,-18.48528137,1.911930749,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,0.949635979,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,0.439189189,-18.48528137,-18.48528137,0.552818779,-18.48528137,-18.48528137,0.630630631,-18.48528137,-18.48528137,-18.48528137,0.549373878,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,0.890588021,-18.48528137,-18.48528137,-18.48528137,-0.584396086,-0.842691833,-18.48528137,0.780908389,-18.48528137,-18.48528137,-18.48528137,0.387031299,-1.172733219,-0.190364277,-18.48528137,-0.924813022,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-18.48528137,-0.177381793,-18.48528137,-18.48528137,-18.48528137,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911229negative,-0.071644275,0.681476633,-0.814560576,0,-0.13215835,0.439280741,-0.142857143,-0.802257385,0.328852335,-0.151660432,0,0,0,-0.687592788,-0.538039757,-0.496096139,0,1.052280854,-1.181745556,0.188754135,0.619236239,-0.229297673,0.613997361,0,0.83188353,-0.429807717,0.785845694,-0.361651535,-0.186062479,-0.860745148,0,0,-0.631234746,0,-0.492084433,0,0,0,-0.620210866,0.411684432,0,0,-0.588169693,-0.473603214,0,-0.186062479,-0.07695359,0,-0.318181818,1.055934533,-0.444958731,0,-0.484042597,0,0,0,0,0,0,-0.07695359,0,0,0,0,0,0,-0.966503575,0,0.173016042,-1.736552685,0,0,-0.966503575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.735225576,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,-0.383660436,0,0,-0.909090909,0,0,0,-0.334642352,0,0,0,0,0,0,0,0,0,0,0,-1.170978986,0,0,0,0.499562007,0.664659237,0,-0.476113808,0,0,0,-0.32071954,-0.479781745,0.173913043,0,0.308949877,0,0,0,0,0,0,0.369203577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID910870negative,0.316818546,-0.966723624,0.80488179,0,-0.151607863,0.653744624,-1.214285714,-0.785940064,-0.397697195,-0.914797358,0,0,0,-0.354967089,-0.597866084,0.292083782,0,0.189728031,-0.786606042,0.302156749,0.697243514,-0.313677841,1.357781703,0,0.18339672,-1.202470716,0.384163995,-0.313229572,-0.339855819,-0.860745148,0,0,-0.280784057,0,-0.109498681,2.080079009,0,0,-0.703312892,0.483100729,0,0,-0.256181851,-0.220545738,0,-0.339855819,-0.043633479,0,0.136363636,0.330810053,-0.53708254,0,1.095013986,0,0,0,0,0,0,-0.043633479,0,0,0,0,0,0,-0.388407979,0,0.726675607,-0.359845083,0,0,-0.388407979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.4645624,0,-0.571860651,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,0.101764942,0,0,-1.212121212,0,0,0,-0.215801022,0,0,0,0,0,0,0,0,0,0,0,-1.108356972,0,0,0,0.635937524,0.327903126,0,-0.559205739,0,0,0,-0.174358435,-1.447250528,-0.260869565,0,0.353708434,0,0,0,0,0,0,0.229339084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID237097negative,-0.754695125,-0.098566019,-0.308927995,0,0.157289743,-1.471493124,-0.214285714,-0.719169588,-0.538944481,-0.254838143,0,0,0,1.607914114,1.239934558,-0.247727316,0,0.890237295,-0.277230104,-1.367187567,-1.940039892,-0.008615825,0.180419893,0,0.713984194,1.224241372,0.927140764,1.273454388,-0.722966014,-0.178835529,0,0,1.114867717,0,-0.874670185,1.980823834,0,0,-0.108171742,-1.621152992,0,-1.257142857,0.075597557,1.114095614,-1.257142857,-0.722966014,0.307021023,0,-0.772727273,0.715482855,0.670526046,0,-0.384770537,0,0,0,0,0,0,0.307021023,0,0,0,0,0,0,0.153556643,0,-1.414116227,-0.134389644,0,0,0.153556643,0,638.9763749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522660101,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.356168609,0,0,0,0,0,0,1.932769003,0,0,0,0,0,0,0,0,0,0,0,-0.623939561,0,0,0,0.168034118,-1.400358652,0,1.638359979,0,0,0,1.279454408,-0.833512348,-1.130434783,0,-1.504349319,0,0,0,0,0,0,0.048455677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911135negative,-0.558899135,-0.675148465,0.517983265,0,-0.767709437,0.6604207,0,-0.250079256,-0.751669797,-0.292435885,0,0,0,-0.423566813,-0.853275635,-0.418314703,0,-0.235182577,-0.509378319,0.703943262,0.607784547,0.978936748,0.289128446,0,-1.122963532,-0.358521476,0.05353353,-0.512970169,-0.470305527,0.55747273,0,0,-0.513756763,0,0.919525066,0,0,0,-0.099220432,0.721716616,0,0,0.938343393,-0.387627843,0,-0.470305527,-0.232447441,0,1.045454545,-0.549470676,0.46194245,0,0.862670883,0,0,0,0,0,0,-0.232447441,0,0,0,0,0,0,0.027098231,0,0.541593066,0.382622561,0,0,0.027098231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41090406,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0.60732261,0,0,-0.303030303,0,0,0,0.222156626,0,0,0,0,0,0,0,0,0,0,0,0.069569144,0,0,0,0.637010697,1.558075294,0,-0.753149527,0,0,0,0.102089634,1.174661141,1.043478261,0,0.608952017,0,0,0,0,0,0,0.183451258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911445negative,0.331698019,0.394120253,-0.198101151,0,-0.500988866,-0.087623497,0.428571429,0.085796472,1.025747302,-0.065066782,0,0,0,0.243273884,0.855395465,0.813735296,0,-0.153917001,-0.597362117,-0.463859007,-1.283574585,1.377194628,-0.655735301,0,-0.173214382,0.36660772,-0.422602021,0.026156507,-0.01853759,1.793115172,0,0,0.661040312,0,1.051451187,0,0,0,-0.065713502,-0.738301067,0,-1.257142857,1.677800574,0.100236063,-1.257142857,-0.01853759,-0.42602142,0,1.045454545,-0.12376271,0.121238755,0,0.407281058,0,0,0,0,0,0,-0.42602142,0,0,0,0,0,0,0.320662401,0,-0.325524522,0.182730335,0,0,0.320662401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185802203,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,-1.425430374,0,0,-0.909090909,0,0,0,0.975360734,0,0,0,0,0,0,0,0,0,0,0,0.763679984,0,0,0,-0.296071906,0.109390389,0,0.375727992,0,0,0,0.711551838,-1.198507212,0.608695652,0,-0.20070288,0,0,0,0,0,0,-0.02664562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID135604negative,0.023571584,0.544989544,0.474903799,0,-0.228258613,-0.540281679,1.142857143,-0.683206214,1.273390061,0.248895971,0,0,0,-0.500517852,0.771576722,-0.449260603,0,0.04187886,1.050702689,-0.086093894,0.167455174,0.935650633,-0.610562254,0,0.267876409,1.151566438,-0.029686383,0.255296152,0.746309646,0.862218445,0,0,-0.907281562,0,0.668865435,0.834204354,0,0,0.664181152,-0.202495722,0,0.314285714,0.805206235,-0.351542048,0.314285714,0.746309646,-0.443474812,0,0.590909091,0.345146873,0.31673533,0,-1.705852569,0,0,0,0,0,0,-0.443474812,0,0,0,0,0,0,0.683477606,0,-0.749361175,0.10362051,0,0,0.683477606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213237697,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.102173323,0,0,0.909090909,0,0,0,-0.482188418,0,0,0,0,0,0,0,0,0,0,0,0.573179601,0,0,0,-0.654511671,-0.77756215,0,0.506371401,0,0,0,-0.346261073,0.418242322,0.173913043,0,-0.502224072,0,0,0,0,0,0,-1.981280257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911219negative,0.251297774,-1.472881224,1.300980878,0,0.294146571,-0.142832622,0,0.227496084,0.502716232,-0.076194849,0,0,0,0.486911357,0.453149553,0.961329538,0,-0.262975404,-0.363338715,-0.185452251,-0.847141148,0.446744805,-0.474135463,0,-0.198946701,0.216773531,-0.462222312,0.000648508,0.036388603,0.354951126,0,0,0.414805632,0,0.286279683,0.882762026,0,0,-1.6167094,-0.369231411,0,0.314285714,0.268308915,-0.304926998,0.314285714,0.036388603,-0.221340738,0,0.136363636,0.320423824,0.462751199,0,0.053155374,0,0,0,0,0,0,-0.221340738,0,0,0,0,0,0,0.806925104,0,0.15654551,-0.488946873,0,0,0.806925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384088545,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0.539809495,0,0,-0.909090909,0,0,0,0.599303849,0,638.9763749,0,0,0,0,0,0,0,0,1277.95275,-0.054395349,0,0,0,-0.218803454,-0.089180442,0,0.302555798,0,0,0,0.642402352,-2.383004402,-0.260869565,0,-0.084120962,0,0,0,958.4645624,0,0,-0.123023394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID100725negative,-1.207018347,-0.117694346,0.151778005,0,-0.243555983,0.499244042,0.642857143,-0.290807288,0.521814293,0.135454509,0,0,0,-0.613125654,-0.436214001,0.308370262,0,1.139830968,0.744972116,-0.301587459,0.753970711,-0.136305832,-0.385255573,0,0.772246048,-0.013691645,0.945480288,-0.658236057,0.037761758,1.784388724,0,0,-1.115684837,0,0.800791557,0,0,0,0.196656651,0.149543895,0,-0.628571429,0.139951525,-0.909968202,-0.628571429,0.037761758,0.095993653,0,0.590909091,0.757728684,-0.135722706,0,0.91785154,0,0,0,0,0,0,0.095993653,0,0,0,0,0,0,-0.207753105,0,-0.120682145,0.115721439,0,0,-0.207753105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.860355027,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,-0.459202137,0,0,0.303030303,0,0,0,-0.430806886,0,0,0,0,0,0,0,0,0,0,0,0.098471613,0,0,0,-0.901011242,-0.360385276,0,-0.5749048,0,0,0,-0.358913188,-0.807320207,1.043478261,0,0.166993366,0,0,0,0,0,0,-0.546485324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID138044negative,0.956939242,-0.185077622,-0.356826344,-1,0.684868716,-1.463105545,-0.357142857,0.03878394,-0.995027951,0.188231799,-1,-1,-1,1.511360656,1.371094642,0.114928626,1,-1.425006923,1.731537439,-2.31113962,-1.655859993,-0.963084388,-0.059632611,-1,-0.879099908,0.929803739,-1.172395845,1.741374838,-0.264332303,-0.860745148,-1,-1,1.259765606,-1,-1.389182058,1.543804782,-1,-1,-0.071899929,-2.260786646,-1,0.628571429,-0.715565918,1.54673678,0.628571429,-0.264332303,0.446648155,-1,-1.227272727,-0.255943636,-0.2697789,-1,0.677731019,-1,-1,-1,-1,-1,-1,0.446648155,-1,-1,-1,-1,-1,-1,1.517500941,-1,-1.6186602,0.079519492,-1,-1,1.517500941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.425844735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.175,-1,-1,0.440323953,-1,-1,0.151515152,-1,-1,-1,1.143490013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.391074293,-1,-1,-1,-0.322016747,-2.048997354,-1,1.410846482,-1,-1,-1,0.892190014,1.10510446,-1.565217391,-1,-1.751208399,-1,-1,-1,-1,-1,-1,-1.119534748,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
